Order_ID,Delivery_Partners,Agent_Rating,Sellers location,Buyers Location,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Exp 1st Attempt days,Actual 1st Attempt days,Status,Exp 2nd Attempt days,Actual 2nd Attempt days,Final delivery Status,Total Attempt,Exp Total Days ,Actual Total Days,SLA Status,Category
fdng780283298,DHL,4.9,Ghatkopar,Virar,02-03-2022,23:20:00,23:35:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
rmle339606284,FedEx,2.5,Bhandup,Vikhroli,12-02-2022,21:15:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
fokf045562405,UPS,4.9,Malad,Malad,09-03-2022,18:35:00,18:50:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
mmhe959868409,FedEx,4.8,Bhandup,Vikhroli,14-03-2022,23:10:00,23:20:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
rzbq717508778,Dehlivery,4.8,Ghatkopar,Vasai,15-02-2022,16:50:00,17:00:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
pgae607790008,Dehlivery,4.9,Ghatkopar,Vasai,26-03-2022,17:10:00,17:15:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
hpua184773788,FedEx,4.8,Bhandup,Palghar,13-03-2022,19:10:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
gggb753628772,Dehlivery,3,Ghatkopar,Vasai,15-03-2022,23:40:00,23:45:00,Fog,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Home
yskx271672040,UPS,4.6,Malad,Thane,17-03-2022,10:00:00,10:05:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
vwhm385500781,DHL,4.9,Ghatkopar,Meera Road,27-03-2022,22:25:00,22:35:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
agux910512982,India Post,5,Bhandup,Bandra,02-04-2022,17:25:00,17:40:00,Sandstorms,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
jume050100672,India Post,1.6,Bhandup,Borivali,18-02-2022,23:10:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Toys
mafw581032294,FedEx,4.8,Bhandup,Vikhroli,05-04-2022,08:20:00,08:30:00,Fog,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
nrmz910220511,UPS,2.5,Malad,Malad,05-03-2022,10:15:00,10:30:00,Sunny,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
goym112724831,Dehlivery,4.4,Malad,Andheri,27-03-2022,17:30:00,17:35:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
mcjg202506760,Dehlivery,4.1,Malad,Andheri,23-03-2022,19:40:00,19:45:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
gvjx942268592,India Post,4.8,Bhandup,Borivali,07-03-2022,10:35:00,10:45:00,Windy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
oosb954281783,India Post,4.1,Bhandup,Bandra,10-03-2022,18:30:00,18:45:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
msst937092386,India Post,5,Bhandup,Bandra,11-03-2022,18:10:00,18:25:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
yarl392103492,FedEx,4.6,Bhandup,Palghar,02-03-2022,18:10:00,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
trvz490719836,Dehlivery,4.9,Ghatkopar,Vasai,30-03-2022,12:55:00,13:05:00,Windy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
kwvo176250144,UPS,4.8,Malad,Thane,06-03-2022,21:40:00,21:50:00,Cloudy,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
wjky761986350,FedEx,4.6,Malad,Airoli,01-03-2022,08:10:00,08:20:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
rleh153953902,UPS,4.9,Malad,Malad,04-04-2022,20:25:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
vcpo904984519,DHL,2.5,Ghatkopar,Meera Road,02-04-2022,17:20:00,17:35:00,Stormy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Jewelry
qith021312304,Dehlivery,4.6,Malad,Andheri,03-04-2022,10:55:00,11:00:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
yxel261089528,UPS,4.9,Malad,Worli,11-02-2022,21:20:00,21:25:00,Sunny,Jam ,scooter ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Skincare
whjk646058031,FedEx,3,Bhandup,Palghar,19-03-2022,10:50:00,11:00:00,Windy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Shoes
svxy111176694,India Post,1.6,Bhandup,Bandra,12-02-2022,18:30:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Sports
pqlj119874486,UPS,5,Malad,Thane,01-04-2022,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
gsjz313680509,UPS,2.5,Malad,Worli,29-03-2022,23:00:00,23:05:00,Windy,Low ,motorcycle ,Urban,2,0,Failed,1,2,Delivered,2,3,4,SLA Breached,Toys
ysof955290928,UPS,4.8,Malad,Malad,13-02-2022,19:55:00,20:10:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
hzir281026902,India Post,4.8,Bhandup,Borivali,30-03-2022,10:45:00,10:50:00,Sunny,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
lezb158488142,UPS,4.8,Malad,Thane,15-02-2022,08:35:00,08:40:00,Sunny,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
ters101342796,DHL,4.9,Ghatkopar,Meera Road,09-03-2022,20:10:00,20:15:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
osuu217847532,DHL,2.5,Ghatkopar,Virar,18-02-2022,21:30:00,21:45:00,Fog,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Apparel
uybm390303163,DHL,5,Ghatkopar,Virar,16-03-2022,18:30:00,18:35:00,Fog,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
tpma104105121,Dehlivery,2.5,Ghatkopar,Vasai,29-03-2022,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Skincare
bebv151631351,India Post,4.9,Bhandup,Kandivali,27-03-2022,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
eqko291188915,Dehlivery,2.5,Ghatkopar,Vasai,13-02-2022,00:00:00,00:10:00,Sandstorms,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Toys
bpkr573708864,UPS,3,Malad,Thane,12-03-2022,21:20:00,21:35:00,Stormy,Jam ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Toys
tiku670163066,Dehlivery,4.6,Ghatkopar,Vasai,16-02-2022,22:10:00,22:15:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
gcjo049307092,India Post,4.8,Bhandup,Borivali,05-03-2022,10:25:00,10:30:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
wdiy581729479,UPS,4.6,Malad,Malad,16-02-2022,23:25:00,23:40:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
npwo106548418,India Post,2.5,Bhandup,Borivali,05-04-2022,17:50:00,18:00:00,Cloudy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
ytvd567194993,DHL,4.6,Ghatkopar,Virar,17-03-2022,21:25:00,21:35:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
lcma897382130,UPS,4.1,Malad,Thane,18-03-2022,19:50:00,19:55:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
prsx065636625,DHL,2.5,Ghatkopar,Meera Road,18-03-2022,22:20:00,22:30:00,Cloudy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
smtn937032095,Dehlivery,4.1,Malad,Andheri,02-04-2022,21:00:00,21:15:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
ozjz810226690,FedEx,4.9,Malad,Airoli,15-03-2022,08:15:00,08:30:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
gasz878984846,India Post,4.1,Bhandup,Kandivali,10-03-2022,21:10:00,21:15:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
doai643866562,India Post,4.1,Bhandup,Borivali,14-03-2022,17:15:00,17:30:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
xqes087347664,FedEx,4.1,Bhandup,Vikhroli,11-03-2022,11:10:00,11:20:00,Cloudy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
bjdg509711656,Dehlivery,4.8,Ghatkopar,Andheri,13-02-2022,22:30:00,22:35:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
clet305799189,DHL,4.1,Ghatkopar,Meera Road,07-03-2022,23:40:00,23:45:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
ojkf639678702,DHL,2.5,Ghatkopar,Virar,16-02-2022,22:55:00,23:10:00,Cloudy,Low ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Toys
ovzn802438564,Dehlivery,4.6,Ghatkopar,Andheri,17-03-2022,20:15:00,20:20:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
xnsg076844692,Dehlivery,4.9,Ghatkopar,Vasai,06-04-2022,20:30:00,20:35:00,Windy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
elcp839245372,UPS,5,Malad,Worli,01-03-2022,21:45:00,21:55:00,Stormy,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Shoes
lvph411101254,DHL,4.6,Ghatkopar,Virar,03-03-2022,18:55:00,19:00:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
urnq808828173,Dehlivery,4.4,Ghatkopar,Andheri,09-03-2022,08:40:00,08:55:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
kxdc810247309,India Post,5,Bhandup,Bandra,15-03-2022,11:50:00,12:00:00,Fog,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
ydsr554309330,India Post,4.1,Bhandup,Borivali,05-03-2022,13:25:00,13:40:00,Fog,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
wmds295023114,DHL,4.4,Ghatkopar,Meera Road,15-03-2022,19:30:00,19:35:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
snxt657345988,DHL,4.9,Ghatkopar,Meera Road,31-03-2022,18:30:00,18:40:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
tlpw634103887,UPS,5,Malad,Malad,23-03-2022,21:00:00,21:05:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
hxlc252959441,Dehlivery,4.8,Malad,Andheri,01-04-2022,09:55:00,10:10:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
qfnw066693562,DHL,4.6,Ghatkopar,Meera Road,20-03-2022,20:55:00,21:05:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
dxgf368981190,India Post,4.8,Bhandup,Bandra,14-03-2022,20:55:00,21:05:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
saaz395276267,FedEx,4.9,Bhandup,Palghar,27-03-2022,19:35:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
mjjl405462834,Dehlivery,2.5,Ghatkopar,Andheri,24-03-2022,18:40:00,18:45:00,Stormy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
eciz076285667,India Post,4.9,Bhandup,Bandra,17-02-2022,08:25:00,08:35:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
hpap861728738,DHL,5,Ghatkopar,Virar,25-03-2022,19:25:00,19:40:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
ckgk578696273,FedEx,3,Bhandup,Vikhroli,31-03-2022,22:50:00,22:55:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Home
mxpd911239648,UPS,4.1,Malad,Ulhasnagar,04-03-2022,22:00:00,22:05:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
bfup174692326,FedEx,4.4,Bhandup,Vashi,16-02-2022,19:20:00,19:30:00,Stormy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
bkpw908369288,FedEx,4.8,Bhandup,Palghar,06-03-2022,23:00:00,23:15:00,Sunny,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
jvxn936557952,UPS,1.5,Malad,Malad,18-02-2022,22:55:00,23:05:00,Sunny,Low ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Outdoors
qadk676361128,FedEx,5,Bhandup,Vikhroli,05-04-2022,22:20:00,22:30:00,Sunny,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
rbxp135564227,DHL,4.9,Ghatkopar,Meera Road,07-03-2022,22:00:00,22:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
nilz831017646,DHL,4.6,Ghatkopar,Virar,26-03-2022,12:20:00,12:25:00,Windy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
znzw919146964,Dehlivery,2.5,Ghatkopar,Vasai,11-03-2022,12:00:00,12:10:00,Sunny,High ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Skincare
nhda436221842,Dehlivery,4.8,Ghatkopar,Vasai,30-03-2022,17:15:00,17:30:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
rhqv232160757,India Post,4.6,Bhandup,Bandra,23-03-2022,17:40:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
dzcs575936167,UPS,4.8,Malad,Ulhasnagar,28-03-2022,21:00:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
aazb527937675,UPS,2.5,Malad,Thane,12-03-2022,19:30:00,19:45:00,Sunny,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Pet Supplies
evzc748467090,FedEx,4.6,Bhandup,Vikhroli,03-03-2022,00:00:00,00:15:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
jpzg430807944,FedEx,5,Bhandup,Vashi,18-02-2022,22:35:00,22:50:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
dvmq392406893,UPS,1.6,Malad,Khopoli,18-02-2022,21:30:00,21:40:00,Stormy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Snacks
tnkl744303420,Dehlivery,4.6,Ghatkopar,Vasai,16-03-2022,22:40:00,22:50:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
lifh604608424,Dehlivery,2.5,Ghatkopar,Vasai,06-03-2022,21:20:00,21:35:00,Windy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
scbx441036149,Dehlivery,4.9,Ghatkopar,Vasai,01-03-2022,10:20:00,10:25:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
gtzj875717503,UPS,2.5,Malad,Ulhasnagar,31-03-2022,19:10:00,19:15:00,Fog,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Books
wbjr032258806,UPS,4.9,Malad,Worli,14-03-2022,21:50:00,22:00:00,Fog,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Apparel
caty508037770,DHL,4.6,Ghatkopar,Meera Road,18-02-2022,17:20:00,17:35:00,Stormy,Medium ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
kchf265636656,FedEx,4.1,Malad,Airoli,06-03-2022,21:40:00,21:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
etrv648439532,India Post,2.5,Bhandup,Bandra,25-03-2022,22:45:00,23:00:00,Windy,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
dgry532903313,DHL,4.4,Ghatkopar,Virar,16-02-2022,21:55:00,22:05:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
mpkj907688327,UPS,4.9,Malad,Ulhasnagar,03-04-2022,20:55:00,21:00:00,Windy,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
hitb222861066,DHL,4.8,Ghatkopar,Virar,20-03-2022,23:40:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
zbwm782393236,India Post,4.1,Bhandup,Borivali,25-03-2022,21:25:00,21:35:00,Fog,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
kmbo231089374,UPS,3,Malad,Thane,14-02-2022,22:40:00,22:45:00,Cloudy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Sports
untf875440546,Dehlivery,4.8,Malad,Andheri,31-03-2022,23:00:00,23:10:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
mkva994791983,DHL,4.6,Ghatkopar,Meera Road,15-03-2022,16:45:00,16:50:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
hprk377013710,India Post,4.9,Bhandup,Bandra,03-03-2022,10:55:00,11:10:00,Cloudy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
prlz497875409,DHL,4.1,Ghatkopar,Meera Road,10-03-2022,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
dcyv640821977,DHL,4.6,Ghatkopar,Virar,04-03-2022,17:35:00,17:50:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
tnte563080527,Dehlivery,4.9,Malad,Andheri,03-03-2022,18:30:00,18:40:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
pgzl777716873,India Post,4.1,Bhandup,Borivali,17-02-2022,11:40:00,11:45:00,Fog,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
uqac946966795,FedEx,5,Bhandup,Palghar,14-03-2022,21:50:00,22:00:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
srts927270263,FedEx,4.1,Bhandup,Vashi,03-03-2022,23:20:00,23:25:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
qcbh914401278,Dehlivery,4.1,Ghatkopar,Andheri,13-02-2022,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
ontn116289809,FedEx,3,Malad,Airoli,07-03-2022,17:50:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Jewelry
heke604150121,DHL,2.5,Ghatkopar,Meera Road,16-03-2022,17:10:00,17:15:00,Cloudy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Outdoors
mleb942163074,Dehlivery,4.6,Ghatkopar,Vasai,06-03-2022,17:20:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
obhg842862910,India Post,4.9,Bhandup,Kandivali,03-04-2022,10:25:00,10:30:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
zpor766267650,UPS,4.8,Malad,Worli,07-03-2022,09:30:00,09:35:00,Stormy,Low ,scooter ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Snacks
rxfg748489108,UPS,4.8,Malad,Ulhasnagar,15-03-2022,16:15:00,16:20:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
ifzh038597668,UPS,2.5,Malad,Thane,04-03-2022,22:30:00,22:35:00,Windy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Pet Supplies
vwne871291890,Dehlivery,2.5,Ghatkopar,Vasai,14-02-2022,17:45:00,18:00:00,Sandstorms,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Books
nvkv892242670,Dehlivery,4.4,Malad,Andheri,09-03-2022,10:20:00,10:35:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
tfpw264934804,India Post,2.5,Bhandup,Bandra,14-03-2022,18:35:00,18:45:00,Sunny,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Electronics
rmgo277916637,India Post,4.1,Bhandup,Kandivali,31-03-2022,19:15:00,19:30:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
rjuk855079528,FedEx,4.8,Bhandup,Vikhroli,02-03-2022,17:30:00,17:45:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
sbwi574419008,FedEx,1.6,Bhandup,Vikhroli,14-02-2022,20:30:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Sports
opms922781586,India Post,5,Bhandup,Borivali,04-03-2022,22:40:00,22:45:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
ivpy820825330,UPS,2.5,Malad,Malad,28-03-2022,18:30:00,18:35:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Toys
hdce688458513,UPS,4.8,Malad,Ulhasnagar,19-03-2022,22:55:00,23:00:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
gxan859732316,FedEx,4.9,Malad,Airoli,17-02-2022,11:20:00,11:35:00,Stormy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
kzbu064137694,Dehlivery,5,Ghatkopar,Vasai,20-03-2022,21:30:00,21:35:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
ugxo576067618,India Post,1.6,Bhandup,Kandivali,12-03-2022,23:20:00,23:25:00,Cloudy,Low ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Home
bnva693926602,DHL,4.6,Ghatkopar,Meera Road,30-03-2022,21:10:00,21:15:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
pnrw431937733,Dehlivery,4.6,Ghatkopar,Andheri,16-02-2022,20:00:00,20:10:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
xhqi749945004,UPS,4.8,Malad,Khopoli,01-04-2022,08:55:00,09:00:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
bnnr851834947,DHL,2.5,Ghatkopar,Meera Road,08-03-2022,21:45:00,21:55:00,Windy,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
tgte845838682,DHL,4.6,Ghatkopar,Virar,04-03-2022,18:20:00,18:25:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
rndx903920678,Dehlivery,4.9,Ghatkopar,Vasai,03-03-2022,10:10:00,10:20:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
